"","x"
"1",7.65
"2",8.209
"3",7.593
"4",0.785
"5",0.57
"6",0.445
"7",7.94
"8",7.73
"9",8.043
"10",8.283
"11",7.813
"12",6.762
"13",0.585
"14",0.688
"15",1.02
"16",8.447
"17",7.755
"18",5.619
"19",7.627
"20",0.831
"21",0.421
"22",8.686
"23",7.778
"24",5.507
"25",6.895
"26",6.043
"27",7.996
"28",0.283
"29",0.465
"30",8.435
"31",8.011
"32",6.644
"33",5.544
"34",0.629
"35",0.517
"36",0.496
"37",5.805
"38",8.291
"39",7.7
"40",8.051
"41",4.609
"42",1.116
"43",7.882
"44",7.469
"45",8.156
"46",0.422
"47",7.55
"48",6.874
