"","x"
"1",3.392
"2",0.879
"3",8.118
"4",2.542
"5",1.247
"6",1.042
"7",6.343
"8",1.039
"9",2.063
"10",1.139
"11",1.016
"12",5.728
"13",0.687
"14",0.649
"15",0.424
"16",0.248
"17",0.402
"18",1.351
"19",3.993
"20",0.569
"21",0.364
"22",7.773
"23",0.272
"24",0.294
"25",0.261
"26",0.392
"27",0.541
"28",1.208
"29",1.242
"30",0.917
"31",1.019
"32",0
"33",4.366
"34",0.533
"35",0.875
"36",0.309
"37",0.14
"38",0.746
"39",0.865
"40",0.584
"41",0.426
"42",0.664
"43",4.187
"44",7.677
"45",0.681
"46",2.775
"47",0.47
"48",1.232
