"","V1","V2"
"1",1,3
"2",1,8
"3",1,13
"4",2,10
"5",3,11
"6",3,12
"7",4,5
"8",4,7
"9",4,9
"10",4,19
"11",4,29
"12",5,6
"13",5,9
"14",7,19
"15",7,26
"16",9,20
"17",9,21
"18",9,27
"19",9,32
"20",10,20
"21",10,21
"22",11,16
"23",11,17
"24",11,30
"25",12,15
"26",12,16
"27",12,24
"28",13,15
"29",14,15
"30",14,21
"31",14,22
"32",15,24
"33",16,19
"34",17,19
"35",18,27
"36",19,25
"37",19,26
"38",21,25
"39",23,31
"40",24,25
"41",24,31
"42",25,32
"43",25,35
"44",26,28
"45",26,29
"46",27,29
"47",27,36
"48",28,35
"49",29,34
"50",30,31
"51",32,34
"52",33,35
