"","weight"
"1",3.26421031796482
"2",0.2872786106774
"3",0.547801569936963
"4",1.32159789652379
"5",3.70620088502122
"6",3.49045128316861
"7",0.474684105204729
"8",0.940572166232361
"9",0.496874229311735
"10",0.0813387976730157
"11",2.11441268449337
"12",2.15423202105194
"13",1.47006802561917
"14",3.5415647672184
"15",1.90414369231559
"16",2.4120811763121
"17",3.32118412600769
"18",1.69204491606022
"19",1.680298783222
"20",1.65411607868929
"21",0.442831796314705
"22",2.6712620613869
"23",1.99516014394009
"24",3.20982878679501
"25",0.729040465469362
"26",0.561980497757291
"27",3.83458680933955
"28",0.556561766209833
"29",0.824136517896389
"30",0.774144689937121
"31",1.0464301219352
"32",0.490000000427598
"33",0.7120393246974
"34",0.58225080501657
"35",1.64196954964102
