"","V1","V2"
"1",1,2
"2",4,6
"3",5,6
"4",2,7
"5",3,7
"6",6,7
"7",3,8
"8",5,8
"9",4,9
"10",5,9
"11",6,9
"12",2,11
"13",10,12
"14",1,13
"15",11,13
"16",2,14
"17",7,14
"18",11,14
"19",14,15
"20",6,17
"21",7,17
"22",8,18
"23",17,18
"24",16,19
"25",17,19
"26",13,20
"27",15,21
"28",18,21
"29",10,22
"30",10,23
"31",11,23
"32",12,24
"33",20,24
"34",13,25
"35",16,25
"36",14,26
"37",16,26
"38",19,26
"39",25,26
"40",17,27
"41",27,28
"42",25,29
"43",28,31
"44",28,32
"45",31,33
"46",32,35
"47",22,36
"48",23,37
"49",24,37
"50",36,37
"51",11,38
"52",14,38
"53",29,39
"54",26,40
"55",30,40
"56",31,40
"57",38,40
"58",29,41
"59",30,41
"60",31,42
"61",34,42
"62",30,43
"63",35,43
"64",32,44
"65",33,44
"66",40,45
"67",42,45
"68",43,45
"69",37,47
"70",46,48
"71",47,48
"72",38,49
"73",39,49
"74",45,50
"75",50,51
"76",48,52
"77",49,52
"78",49,53
"79",50,53
