"","weight"
"1",1.68113800725962
"2",1.21190965003479
"3",1.28008632573308
"4",1.08023191925831
"5",1.21967044753872
"6",1.23324774538553
"7",1.1611326368337
"8",1.47303122896889
"9",2.1422175426664
"10",1.7766946839936
"11",1.34070914055411
"12",0.906942114885825
"13",1.10922540569669
"14",1.22756710612915
"15",1.56829716588456
"16",2.18127691961032
"17",1.66801948440738
"18",1.60985216713254
"19",1.65749811512031
"20",1.47049515489859
"21",1.82291223060669
"22",1.2070360392051
"23",1.26585978631503
"24",0.988208479861474
"25",1.23117179939609
"26",0.905653907377599
"27",1.02944111047686
"28",1.46988060758087
"29",3.54994985884784
"30",0.899090651604062
"31",1.80783323342533
"32",1.32093754585811
"33",2.00028223033848
"34",1.22417155669661
"35",1.83303600630196
"36",0.934499331772833
"37",1.90285469756602
"38",1.21528638557548
"39",1.22119981951193
"40",1.57855756947729
"41",1.89705983035849
"42",1.37481816959311
"43",1.05965513265714
"44",1.14819379901759
"45",1.64615187630856
"46",1.11103555298808
"47",0.963223753754193
"48",2.8375404842729
"49",5.41007393668447
"50",0.736616589646346
"51",1.55142547353684
"52",1.02414647383501
"53",1.93577271403449
"54",1.66003283131237
"55",2.32518816445933
"56",1.80075789619875
"57",0.73254965669598
"58",4.67706788487618
