"","x"
"1",6.588
"2",5.78
"3",0.434
"4",0.185
"5",4.17
"6",6.74
"7",0
"8",0.217
"9",0
"10",3.669
"11",0.462
"12",0
"13",3.554
"14",6.445
"15",7.41
"16",5.806
"17",7.077
"18",7.095
"19",-0.046
"20",-0.101
"21",0.455
"22",6.198
"23",4.675
"24",-0.09
"25",0.697
"26",0
"27",0
"28",0
"29",6.894
"30",7.282
"31",0.923
"32",0
"33",0
"34",0
"35",7.335
"36",8.059
"37",0.283
"38",0.281
"39",0.251
"40",0.098
"41",0.411
"42",7.573
"43",5.625
"44",1.783
"45",0.038
"46",0.31
"47",-0.11
"48",0.184
"49",0
"50",7.013
"51",8.5
"52",0.368
"53",6.896
"54",7.276
"55",7.669
"56",0.221
"57",7.867
"58",7.27
"59",5.914
"60",7.934
