"","x"
"1",6.588
"2",5.78
"3",0.35
"4",0.434
"5",0.185
"6",0.22
"7",4.17
"8",6.74
"9",0
"10",0.217
"11",0
"12",3.669
"13",0.077
"14",0.462
"15",0.277
"16",0
"17",3.554
"18",0.323
"19",6.445
"20",7.41
"21",5.806
"22",7.077
"23",7.095
"24",0.166
"25",-0.046
"26",-0.101
"27",-0.087
"28",0.455
"29",6.198
"30",4.675
"31",0.076
"32",-0.078
"33",-0.09
"34",0.697
"35",0
"36",0
"37",0
"38",6.894
"39",7.282
"40",0.923
"41",0
"42",7.335
"43",0.281
"44",0.251
"45",0.411
"46",5.625
"47",1.783
"48",0.31
"49",6.896
