"","x"
"1",23.19
"2",28.103
"3",23.449
"4",22.121
"5",22.041
"6",28.015
"7",22.444
"8",23.537
"9",21.568
"10",26.243
"11",25.253
"12",23.29
"13",28.049
"14",25.983
"15",26.662
"16",28.109
"17",29.066
"18",25.537
"19",28.11
"20",21.258
"21",24.858
"22",23.283
"23",26.238
"24",29.652
"25",28.033
"26",28.353
"27",25.224
"28",29.949
"29",26.602
"30",28.757
"31",26.479
"32",26.417
"33",29.284
"34",30.731
"35",24.017
"36",27.523
"37",24.173
"38",30.95
"39",25.853
"40",24.988
"41",29.182
"42",30.936
"43",27.462
"44",22.274
"45",25.083
"46",28.748
"47",29.395
"48",27.285
"49",29.239
"50",24.57
"51",24.506
"52",20.846
"53",24.209
