"","V1","V2"
"1",1,2
"2",2,3
"3",1,5
"4",4,5
"5",4,7
"6",5,7
"7",4,8
"8",6,10
"9",9,10
"10",10,11
"11",3,12
"12",8,12
"13",9,15
"14",13,16
"15",14,16
"16",15,18
"17",1,19
"18",8,19
"19",7,20
"20",17,20
"21",10,21
"22",17,21
"23",18,21
"24",18,23
"25",20,24
"26",17,25
"27",20,25
"28",21,25
"29",11,26
"30",15,26
"31",21,26
"32",19,27
"33",5,29
"34",27,29
"35",7,30
"36",12,30
"37",29,30
"38",16,31
"39",22,31
"40",16,32
"41",23,32
"42",25,32
"43",22,33
"44",24,33
"45",25,33
"46",24,34
"47",12,35
"48",17,36
"49",28,36
"50",28,37
"51",21,38
"52",37,38
"53",38,39
"54",39,40
"55",26,41
"56",32,41
"57",40,42
"58",41,43
"59",25,44
"60",40,44
"61",41,44
"62",44,45
"63",45,46
"64",45,47
"65",41,48
"66",46,48
"67",47,48
