"","x"
"1",23.449
"2",22.121
"3",22.041
"4",28.995
"5",28.765
"6",28.015
"7",22.444
"8",23.537
"9",29.655
"10",28.075
"11",29.288
"12",23.29
"13",28.049
"14",25.983
"15",26.662
"16",28.925
"17",29.066
"18",25.537
"19",21.258
"20",24.858
"21",28.366
"22",23.283
"23",29.652
"24",28.033
"25",28.353
"26",25.224
"27",29.949
"28",26.602
"29",28.757
"30",26.417
"31",29.284
"32",30.731
"33",24.017
"34",27.523
"35",24.173
"36",30.95
"37",25.853
"38",29.182
"39",30.936
"40",27.462
"41",25.083
"42",28.748
"43",29.395
"44",27.285
"45",29.239
"46",21.668
"47",24.646
"48",23.594
"49",24.506
"50",24.209
"51",23.277
