"","x"
"1",23.19
"2",28.103
"3",23.449
"4",22.471
"5",22.121
"6",22.041
"7",21.141
"8",28.995
"9",19.105
"10",22.444
"11",21.308
"12",23.537
"13",21.568
"14",26.243
"15",28.075
"16",25.253
"17",29.288
"18",23.29
"19",28.049
"20",25.983
"21",26.662
"22",28.925
"23",29.066
"24",25.537
"25",28.11
"26",21.002
"27",21.258
"28",24.858
"29",28.366
"30",23.283
"31",29.652
"32",28.033
"33",28.353
"34",25.224
"35",26.602
"36",28.757
"37",26.479
"38",26.417
"39",29.284
"40",18.118
"41",24.017
"42",27.523
"43",24.173
"44",25.853
"45",24.988
"46",29.182
"47",20.848
"48",27.462
"49",22.274
"50",25.083
"51",28.748
"52",29.395
"53",27.285
"54",29.239
"55",21.668
"56",24.646
"57",23.594
"58",24.57
"59",20.846
"60",24.209
"61",23.277
