"","x"
"1",11.964
"2",12.568
"3",12.089
"4",11.304
"5",11.223
"6",11.634
"7",11.041
"8",12.173
"9",13.141
"10",11.569
"11",10.686
"12",10.673
"13",11.06
"14",13.559
"15",11.632
"16",4.274
"17",6.623
"18",10.699
"19",12.274
"20",10.806
"21",14.207
"22",11.494
"23",0.106
"24",2.801
"25",10.557
"26",11.879
"27",13.602
"28",6.396
"29",10.875
"30",12.213
"31",12.755
"32",12.168
"33",12.502
"34",11.12
"35",12.701
"36",12.132
"37",12.523
"38",3.55
"39",10.097
"40",10.371
"41",5.859
"42",12.308
"43",13.05
"44",10.396
"45",9.808
"46",4.892
"47",12.394
"48",11.625
"49",9.314
