"","x"
"1",13.079
"2",7.781
"3",4.901
"4",7.642
"5",3.933
"6",3.994
"7",5.104
"8",0.314
"9",4.065
"10",0.573
"11",0.264
"12",3.308
"13",0.593
"14",0
"15",5.428
"16",7.098
"17",5.852
"18",0
"19",4.797
"20",7.455
"21",0.172
"22",1.872
"23",0.307
"24",6.917
"25",5.372
"26",7.601
"27",6.528
"28",3.383
"29",7.458
"30",6.813
"31",2.632
"32",3.023
"33",1.396
"34",0.262
"35",7.099
"36",0
"37",0
"38",6.606
"39",0.374
"40",1.233
"41",1.109
"42",0.31
"43",0.905
"44",6.244
"45",5.643
"46",5.049
"47",0.78
"48",5.44
"49",5.493
"50",0.799
