"","x"
"1",4.901
"2",3.933
"3",0.183
"4",5.104
"5",4.065
"6",0.15
"7",0
"8",5.428
"9",0
"10",-0.155
"11",0.382
"12",4.797
"13",0.172
"14",1.872
"15",0.307
"16",0.546
"17",-0.075
"18",5.372
"19",3.383
"20",0.055
"21",2.632
"22",3.023
"23",0
"24",0.09
"25",0
"26",-0.075
"27",0
"28",0.262
"29",0
"30",1.753
"31",0
"32",0
"33",0.21
"34",0.374
"35",1.355
"36",0.464
"37",0.374
"38",0.633
"39",1.233
"40",0.802
"41",0.243
"42",1.109
"43",0.31
"44",0.945
"45",0.905
"46",5.049
"47",0.78
"48",0.485
"49",0.961
"50",5.44
"51",5.493
"52",5.732
"53",0.799
"54",0.839
"55",0.698
