"","x"
"1",4.901
"2",3.933
"3",0.068
"4",0.183
"5",5.104
"6",0.1
"7",4.065
"8",-0.138
"9",-0.201
"10",0.15
"11",0
"12",0
"13",5.428
"14",0.299
"15",0
"16",-0.155
"17",0.382
"18",4.797
"19",0.172
"20",1.872
"21",0.307
"22",-0.075
"23",5.372
"24",0
"25",3.383
"26",0.008
"27",0.055
"28",2.632
"29",3.023
"30",0.09
"31",0
"32",0
"33",0.262
"34",0.283
"35",0
"36",0
"37",0
"38",0.387
"39",0.21
"40",0.374
"41",0.361
"42",0.374
"43",0.633
"44",1.233
"45",0.802
"46",1.109
"47",0.31
"48",0
"49",0.905
"50",5.049
"51",0.485
"52",5.44
"53",5.493
