"","x"
"1",3.308
"2",0.382
"3",0.559
"4",1.872
"5",0.546
"6",-0.075
"7",0.315
"8",3.383
"9",0.055
"10",-0.013
"11",3.023
"12",1.396
"13",0
"14",0.09
"15",0
"16",-0.075
"17",0
"18",0.447
"19",0.262
"20",0
"21",1.753
"22",0
"23",6.761
"24",0.21
"25",0.374
"26",1.355
"27",0.464
"28",0.633
"29",1.233
"30",0.802
"31",0.243
"32",0.05
"33",0.143
"34",1.109
"35",0.31
"36",0
"37",0.945
"38",6.659
"39",0.905
"40",6.244
"41",6.327
"42",0.485
"43",0.961
"44",7.32
"45",5.732
"46",7.052
"47",0.839
"48",0.698
