"","V1","V2"
"1",1,2
"2",2,4
"3",3,5
"4",2,8
"5",3,8
"6",5,8
"7",4,10
"8",9,11
"9",5,12
"10",6,12
"11",8,12
"12",7,13
"13",9,13
"14",6,14
"15",11,14
"16",6,16
"17",15,16
"18",14,17
"19",7,18
"20",13,18
"21",8,19
"22",18,21
"23",18,22
"24",17,23
"25",15,24
"26",19,25
"27",23,26
"28",5,27
"29",18,27
"30",26,27
"31",22,28
"32",26,28
"33",20,29
"34",6,30
"35",20,30
"36",25,30
"37",15,31
"38",24,31
"39",1,32
"40",20,34
"41",25,35
"42",19,36
"43",33,36
"44",27,37
"45",35,37
"46",27,38
"47",35,38
"48",16,39
"49",39,40
"50",21,41
"51",37,41
"52",39,42
"53",38,43
