"","x"
"1",7.781
"2",4.901
"3",3.933
"4",3.994
"5",0.183
"6",5.104
"7",0.1
"8",4.065
"9",-0.201
"10",0.15
"11",0.593
"12",0
"13",0
"14",5.428
"15",5.852
"16",0
"17",-0.155
"18",0.382
"19",4.797
"20",0.172
"21",1.872
"22",0.307
"23",0.546
"24",-0.075
"25",5.372
"26",3.383
"27",0.055
"28",7.458
"29",2.632
"30",3.023
"31",0.09
"32",0
"33",0.262
"34",0
"35",0
"36",0
"37",0.21
"38",0.374
"39",1.355
"40",0.464
"41",0.633
"42",1.233
"43",0.802
"44",1.109
"45",0.31
"46",0.945
"47",0.905
"48",6.244
"49",5.643
"50",5.049
"51",0.78
"52",0.485
"53",0.961
"54",5.44
"55",5.493
"56",0.799
