"","x"
"1",7.781
"2",4.901
"3",3.933
"4",3.994
"5",0.183
"6",5.104
"7",4.065
"8",-0.201
"9",0.15
"10",0.573
"11",3.308
"12",0
"13",0
"14",5.428
"15",5.852
"16",0.299
"17",0
"18",-0.155
"19",0.382
"20",4.797
"21",0.172
"22",1.872
"23",0.307
"24",-0.075
"25",6.917
"26",5.372
"27",7.601
"28",6.528
"29",3.383
"30",7.458
"31",2.632
"32",3.023
"33",0.09
"34",0.262
"35",0.283
"36",0
"37",0
"38",0
"39",0.387
"40",0.21
"41",0.374
"42",0.633
"43",1.233
"44",0.802
"45",1.109
"46",0.31
"47",0.945
"48",0.905
"49",6.244
"50",5.643
"51",7.092
"52",5.049
"53",6.327
"54",0.78
"55",0.485
"56",6.125
"57",5.44
"58",5.493
"59",0.92
"60",0.799
