"","V1","V2"
"1",1,5
"2",4,5
"3",2,6
"4",2,7
"5",3,7
"6",6,7
"7",5,8
"8",6,8
"9",7,11
"10",9,11
"11",7,12
"12",8,12
"13",9,12
"14",5,13
"15",10,13
"16",4,14
"17",13,15
"18",12,16
"19",9,17
"20",11,17
"21",15,18
"22",16,19
"23",16,20
"24",17,20
"25",17,21
"26",19,22
"27",20,22
"28",14,23
"29",18,23
"30",15,24
"31",16,24
"32",18,24
"33",19,24
"34",20,25
"35",21,25
"36",18,26
"37",24,26
"38",19,27
"39",26,28
"40",28,29
"41",29,30
"42",28,31
"43",31,32
"44",28,33
"45",27,34
"46",29,34
"47",30,34
"48",29,35
"49",33,35
"50",34,35
"51",31,36
"52",32,36
