"","x"
"1",5.075
"2",2.664
"3",-0.043
"4",-0.1
"5",0.016
"6",2.541
"7",0.016
"8",7.174
"9",5.929
"10",6.443
"11",7.33
"12",0
"13",0
"14",7.594
"15",0.007
"16",6.283
"17",-0.022
"18",6.052
"19",6.991
"20",2.829
"21",6.976
"22",0
"23",0.019
"24",0.008
"25",5.921
"26",5.741
"27",0
"28",0
"29",6.318
"30",5.997
"31",6.313
"32",5.541
"33",0
"34",0
"35",5.967
"36",5.932
"37",5.886
"38",6.375
"39",2.934
"40",6.456
"41",0.054
"42",2.323
"43",6.431
"44",0.019
"45",-0.023
"46",6.082
"47",5.976
"48",3.044
"49",2.423
"50",-0.02
