"","x"
"1",7.568
"2",2.664
"3",2.541
"4",0.016
"5",8.603
"6",7.935
"7",7.216
"8",5.843
"9",5.685
"10",7.248
"11",7.361
"12",7.374
"13",5.929
"14",7.779
"15",6.443
"16",8.065
"17",5.457
"18",0
"19",6.441
"20",5.581
"21",5.737
"22",7.009
"23",6.283
"24",-0.022
"25",6.052
"26",8.072
"27",6.991
"28",2.829
"29",0.019
"30",7.291
"31",5.921
"32",5.741
"33",0
"34",7.692
"35",7.044
"36",6.561
"37",5.997
"38",6.313
"39",5.541
"40",5.967
"41",6.343
"42",6.375
"43",2.934
"44",6.456
"45",6.431
"46",3.044
"47",2.423
