"","x"
"1",-0.036
"2",5.075
"3",-0.122
"4",2.664
"5",-0.108
"6",-0.043
"7",-0.1
"8",5.331
"9",5.195
"10",0.016
"11",2.541
"12",0.016
"13",-0.13
"14",7.361
"15",7.174
"16",5.929
"17",7.779
"18",6.443
"19",7.33
"20",0
"21",0
"22",7.272
"23",0
"24",5.737
"25",0.007
"26",7.009
"27",6.283
"28",-0.022
"29",6.052
"30",0.002
"31",0.101
"32",7.618
"33",6.991
"34",2.829
"35",6.976
"36",0
"37",0.019
"38",0.008
"39",5.921
"40",5.741
"41",0
"42",6.561
"43",5.997
"44",6.313
"45",5.541
"46",0
"47",0
"48",5.967
"49",6.649
"50",5.932
"51",5.886
"52",6.343
"53",0
"54",6.375
"55",0
"56",2.934
"57",6.456
"58",0.054
"59",2.323
"60",6.431
"61",0.019
"62",6.082
"63",5.976
"64",3.044
"65",-0.033
"66",2.423
