"","V1","V2"
"1",1,2
"2",2,6
"3",3,7
"4",4,7
"5",6,7
"6",8,11
"7",5,12
"8",7,12
"9",5,13
"10",13,15
"11",9,16
"12",9,18
"13",10,18
"14",16,18
"15",8,19
"16",11,19
"17",6,20
"18",14,21
"19",13,22
"20",15,22
"21",13,23
"22",17,23
"23",20,23
"24",17,24
"25",19,25
"26",20,25
"27",18,26
"28",20,26
"29",23,28
"30",26,30
"31",26,32
"32",31,32
"33",27,33
"34",28,34
"35",25,35
"36",30,35
"37",29,36
"38",21,37
"39",36,37
"40",31,38
"41",20,39
"42",26,40
"43",30,40
"44",38,40
"45",28,41
"46",33,41
"47",35,43
"48",27,44
"49",33,44
"50",42,44
"51",44,45
"52",36,46
"53",37,46
"54",37,47
"55",46,47
"56",37,48
"57",39,48
"58",39,49
"59",42,49
"60",44,50
