"","x"
"1",11.933
"2",10.96
"3",13.971
"4",10.719
"5",13.723
"6",13.964
"7",11.335
"8",12.038
"9",10.899
"10",14.897
"11",11.315
"12",11.23
"13",11.621
"14",9.485
"15",7.206
"16",13.182
"17",5.908
"18",1.081
"19",11.454
"20",13.099
"21",11.575
"22",11.437
"23",2.046
"24",14.371
"25",13.945
"26",12.896
"27",5.526
"28",14.482
"29",6.5
"30",7.059
"31",7.337
"32",2.805
"33",2.212
"34",14.352
"35",12.158
"36",7.62
"37",0.476
"38",12.48
"39",13.13
"40",5.737
"41",6.53
"42",5.281
"43",0.43
"44",11.991
"45",12.099
"46",10.039
"47",11.517
"48",2.577
"49",10.231
"50",8.286
"51",10.149
"52",8.129
