"","V1","V2"
"1",2,3
"2",1,6
"3",6,7
"4",1,8
"5",5,8
"6",6,8
"7",5,10
"8",9,11
"9",3,12
"10",9,12
"11",4,13
"12",10,13
"13",8,14
"14",7,15
"15",12,17
"16",14,17
"17",16,17
"18",13,18
"19",3,19
"20",15,22
"21",16,22
"22",17,22
"23",16,24
"24",21,24
"25",17,25
"26",18,26
"27",25,26
"28",24,27
"29",22,28
"30",23,28
"31",18,29
"32",20,29
"33",19,30
"34",26,31
"35",29,31
"36",30,31
"37",28,32
"38",25,33
"39",31,33
"40",30,34
"41",33,37
"42",30,38
"43",31,38
"44",35,38
"45",38,39
"46",36,40
"47",37,40
"48",40,41
"49",40,42
