"","x"
"1",11.933
"2",10.96
"3",10.418
"4",13.971
"5",10.942
"6",10.719
"7",13.723
"8",13.964
"9",11.335
"10",15.2
"11",10.899
"12",15.015
"13",14.897
"14",11.315
"15",11.23
"16",13.81
"17",11.621
"18",9.485
"19",7.206
"20",13.182
"21",5.908
"22",1.081
"23",11.454
"24",13.099
"25",11.575
"26",13.734
"27",15.432
"28",11.437
"29",14.371
"30",13.945
"31",12.896
"32",5.526
"33",13.376
"34",14.482
"35",14.428
"36",6.5
"37",7.059
"38",7.337
"39",2.212
"40",14.352
"41",12.158
"42",7.62
"43",12.48
"44",13.13
"45",6.53
"46",5.281
"47",11.991
"48",12.099
"49",10.039
"50",12.268
"51",11.477
"52",11.517
"53",8.286
"54",11.413
"55",10.149
"56",8.129
