"","x"
"1",11.933
"2",10.96
"3",13.971
"4",10.719
"5",13.723
"6",13.964
"7",11.335
"8",14.897
"9",11.315
"10",11.23
"11",11.621
"12",7.206
"13",13.182
"14",11.454
"15",13.099
"16",11.575
"17",13.676
"18",13.734
"19",15.432
"20",11.437
"21",14.371
"22",13.945
"23",12.896
"24",5.526
"25",13.376
"26",14.482
"27",14.428
"28",7.059
"29",7.337
"30",14.352
"31",12.158
"32",7.62
"33",13.616
"34",12.48
"35",13.13
"36",6.53
"37",11.991
"38",12.099
"39",10.039
"40",12.268
"41",11.477
"42",11.517
"43",10.231
"44",8.286
"45",13.811
"46",12.167
"47",11.413
"48",8.129
