"","x"
"1",11.933
"2",13.971
"3",13.723
"4",13.964
"5",11.335
"6",15.2
"7",15.015
"8",14.897
"9",11.315
"10",11.23
"11",13.81
"12",11.621
"13",13.182
"14",11.454
"15",13.099
"16",11.575
"17",13.676
"18",13.734
"19",15.432
"20",11.437
"21",14.371
"22",13.945
"23",12.896
"24",13.376
"25",14.482
"26",14.428
"27",7.059
"28",7.337
"29",14.352
"30",12.158
"31",7.62
"32",13.616
"33",12.48
"34",13.13
"35",11.991
"36",12.099
"37",14.079
"38",12.268
"39",11.477
"40",11.517
"41",8.286
"42",13.811
"43",12.167
