"","x"
"1",7.913
"2",0
"3",7.81
"4",1.202
"5",3.162
"6",8.069
"7",8.723
"8",9.06
"9",10.284
"10",10.004
"11",8.448
"12",10.237
"13",9.206
"14",0
"15",9.4
"16",7.512
"17",9.208
"18",10.076
"19",11.515
"20",9.707
"21",9.454
"22",9.619
"23",4.992
"24",1.116
"25",11.239
"26",8.335
"27",8.772
"28",8.317
"29",8.101
"30",11.44
"31",8.328
"32",0
"33",4.364
"34",8.39
"35",11.952
"36",11.973
"37",9.782
"38",8.07
"39",1.754
"40",0
"41",11.888
"42",9.692
"43",0
"44",9.789
"45",12.46
"46",11.958
"47",10.224
