"","V1","V2"
"1",3,4
"2",3,5
"3",6,7
"4",6,8
"5",1,9
"6",5,9
"7",7,9
"8",7,10
"9",9,10
"10",2,11
"11",3,11
"12",4,12
"13",5,12
"14",6,13
"15",8,13
"16",12,13
"17",4,15
"18",14,15
"19",12,16
"20",15,16
"21",9,17
"22",13,17
"23",14,18
"24",15,18
"25",11,19
"26",16,19
"27",16,20
"28",17,20
"29",19,20
"30",18,22
"31",21,23
"32",20,26
"33",23,26
"34",22,28
"35",27,29
"36",28,29
"37",20,30
"38",22,30
"39",26,31
"40",24,32
"41",25,32
"42",29,33
"43",29,34
"44",30,34
"45",30,35
"46",31,35
"47",32,36
"48",35,36
"49",34,38
"50",33,39
"51",36,40
"52",37,40
"53",38,41
"54",33,42
"55",39,42
"56",38,43
"57",39,43
"58",33,44
"59",34,44
"60",38,44
"61",34,45
"62",35,45
"63",37,46
"64",40,46
