"","x"
"1",7.913
"2",0
"3",7.81
"4",1.202
"5",3.162
"6",8.069
"7",8.723
"8",9.06
"9",10.004
"10",8.448
"11",9.206
"12",0
"13",0
"14",0.347
"15",0
"16",8.326
"17",9.4
"18",7.512
"19",9.208
"20",10.076
"21",11.515
"22",9.707
"23",9.454
"24",9.619
"25",0
"26",0
"27",4.992
"28",1.116
"29",11.239
"30",0.067
"31",8.335
"32",8.772
"33",8.317
"34",8.101
"35",11.44
"36",8.328
"37",0
"38",8.268
"39",4.364
"40",0
"41",0
"42",8.39
"43",9.782
"44",8.07
"45",1.754
"46",0
"47",11.888
"48",9.692
"49",0
"50",-0.202
"51",0
"52",0
