"","x"
"1",0.325
"2",3.383
"3",4.124
"4",8.27
"5",3.087
"6",2.337
"7",6.813
"8",8.055
"9",2.827
"10",4.075
"11",6.359
"12",10.984
"13",5.604
"14",-0.102
"15",3.459
"16",6.687
"17",7.638
"18",9.728
"19",6.886
"20",0.564
"21",0.91
"22",5.987
"23",0.192
"24",7.742
"25",6.444
"26",6.419
"27",0
"28",1.004
"29",0.212
"30",7.51
"31",12.565
"32",8.118
"33",1.141
"34",1.493
"35",4.823
"36",7.351
"37",1.167
"38",13.497
"39",1.488
"40",2.697
"41",10.409
"42",2.202
"43",4.6
"44",3.737
"45",3.863
"46",2.235
"47",2.859
"48",10.807
"49",6.251
"50",1.362
"51",7.372
"52",0.11
"53",1.744
"54",4.642
"55",0
