"","V1","V2"
"1",1,6
"2",2,6
"3",2,7
"4",3,5
"5",4,10
"6",4,11
"7",5,11
"8",5,29
"9",6,14
"10",7,15
"11",8,17
"12",9,16
"13",9,18
"14",10,14
"15",10,25
"16",10,37
"17",11,30
"18",12,20
"19",13,20
"20",13,22
"21",14,17
"22",14,25
"23",14,30
"24",15,18
"25",15,24
"26",15,26
"27",16,19
"28",16,23
"29",17,24
"30",18,23
"31",18,26
"32",19,22
"33",20,27
"34",20,28
"35",21,28
"36",21,29
"37",22,27
"38",23,26
"39",25,41
"40",26,32
"41",26,34
"42",27,32
"43",28,31
"44",29,31
"45",30,31
"46",30,40
"47",30,43
"48",30,46
"49",31,32
"50",31,53
"51",32,40
"52",33,38
"53",34,35
"54",34,39
"55",35,38
"56",35,39
"57",36,38
"58",37,41
"59",37,42
"60",38,44
"61",39,40
"62",39,45
"63",40,43
"64",41,42
"65",42,46
"66",43,48
"67",44,49
"68",45,47
"69",45,50
"70",46,53
"71",47,49
"72",47,54
"73",48,52
"74",48,53
"75",49,54
"76",50,51
"77",51,52
"78",51,54
