"","x"
"1",9.722
"2",9.662
"3",12.155
"4",9.83
"5",10.118
"6",11.939
"7",4.767
"8",9.532
"9",10.689
"10",11.612
"11",10.021
"12",9.812
"13",12.392
"14",4.801
"15",7.003
"16",8.163
"17",10.867
"18",12.231
"19",11.151
"20",11.157
"21",9.851
"22",11.938
"23",11.936
"24",12.223
"25",10.188
"26",10.36
"27",3.476
"28",11.111
"29",11.994
"30",7.633
"31",10.558
"32",11.325
"33",10.86
"34",11.252
"35",10.421
"36",11.069
"37",10.615
"38",11.278
"39",0.26
"40",11.315
"41",10.972
"42",10.802
"43",10.677
"44",0.263
"45",9.81
"46",6.299
