"","x"
"1",9.662
"2",12.155
"3",12.701
"4",9.83
"5",10.118
"6",11.939
"7",9.532
"8",10.689
"9",11.612
"10",9.812
"11",12.392
"12",12.739
"13",4.801
"14",8.163
"15",10.867
"16",12.231
"17",11.151
"18",11.157
"19",9.851
"20",11.938
"21",12.071
"22",12.103
"23",12.369
"24",12.223
"25",10.188
"26",10.36
"27",3.476
"28",11.111
"29",11.994
"30",11.151
"31",9.959
"32",7.633
"33",10.558
"34",11.325
"35",10.86
"36",10.421
"37",11.069
"38",10.615
"39",11.278
"40",10.972
"41",10.802
"42",10.677
"43",9.81
"44",11.145
"45",9.219
