"","V1","V2"
"1",1,2
"2",1,7
"3",2,5
"4",3,4
"5",4,9
"6",4,10
"7",5,8
"8",5,10
"9",6,26
"10",7,11
"11",7,13
"12",7,15
"13",7,35
"14",10,16
"15",11,12
"16",11,15
"17",12,14
"18",14,18
"19",15,18
"20",15,33
"21",16,19
"22",16,20
"23",17,21
"24",18,22
"25",18,23
"26",19,25
"27",19,33
"28",19,43
"29",20,21
"30",20,31
"31",21,31
"32",22,32
"33",23,33
"34",23,34
"35",24,34
"36",25,28
"37",25,41
"38",25,43
"39",26,27
"40",26,28
"41",26,36
"42",26,37
"43",27,37
"44",28,38
"45",29,38
"46",30,39
"47",31,42
"48",31,45
"49",31,46
"50",32,33
"51",32,42
"52",34,35
"53",34,40
"54",35,36
"55",35,40
"56",39,41
"57",41,53
"58",41,54
"59",42,47
"60",43,44
"61",43,49
"62",44,50
"63",44,51
"64",45,48
"65",45,49
"66",48,56
"67",49,56
"68",49,57
"69",50,51
"70",50,57
"71",50,58
"72",51,52
"73",51,58
"74",51,59
"75",52,59
"76",52,60
"77",53,54
"78",53,60
"79",54,61
"80",54,62
"81",55,56
"82",56,57
"83",57,58
"84",59,60
