"","x"
"1",4.745
"2",4.561
"3",4.608
"4",1.291
"5",1.723
"6",2.91
"7",2.465
"8",6.244
"9",6.902
"10",6.596
"11",6.351
"12",2.574
"13",4.375
"14",4.141
"15",6.719
"16",6.906
"17",6.549
"18",6.149
"19",2.995
"20",7.176
"21",3.112
"22",6.006
"23",6.455
"24",6.572
"25",2.16
"26",6.193
"27",6.339
"28",1.086
"29",4.969
"30",6.182
"31",3.405
"32",3.201
"33",5.569
"34",6.057
"35",5.106
"36",4.908
"37",5.416
"38",3.207
"39",5.776
"40",5.421
"41",5.636
"42",0.593
"43",1.7
"44",5.989
"45",5.167
"46",6.235
"47",5.333
"48",5.526
