"","x"
"1",4.561
"2",4.608
"3",1.723
"4",2.91
"5",6.244
"6",6.351
"7",2.574
"8",4.375
"9",4.141
"10",2.08
"11",6.149
"12",2.995
"13",7.176
"14",3.112
"15",6.006
"16",1.994
"17",6.455
"18",3.019
"19",2.16
"20",1.63
"21",6.193
"22",6.339
"23",1.086
"24",4.969
"25",6.182
"26",3.405
"27",3.201
"28",2.694
"29",6.108
"30",5.569
"31",6.057
"32",5.106
"33",4.908
"34",5.416
"35",3.207
"36",3.012
"37",2.586
"38",5.776
"39",5.421
"40",5.636
"41",0.593
"42",1.7
"43",5.989
"44",5.167
"45",0.828
"46",1.021
"47",1.105
"48",1.147
"49",0.827
"50",0.801
"51",3.521
"52",0.807
"53",1.49
"54",1.15
"55",0.421
"56",3.29
"57",0.713
