"","weight"
"1",0.803079074596262
"2",1.07316401353257
"3",0.820948232158259
"4",1.10789169146633
"5",2.23993861510461
"6",2.61068209444578
"7",1.51168151395422
"8",1.67084559428991
"9",1.39589254589476
"10",0.698186221286896
"11",1.05560456655814
"12",1.69607222741617
"13",0.228508205427012
"14",0.559621300844537
"15",0.344911582795295
"16",0.472906967753247
"17",0.558351143852834
"18",2.61965341215523
"19",0.275252610937127
"20",2.6707609402786
"21",1.97102130930928
"22",0.603767670910332
"23",1.41166568285178
"24",1.29317013573716
"25",2.67099700510461
"26",1.66157846731651
"27",1.4238665667053
"28",0.690330355918922
"29",1.31692672550536
"30",0.51767171064583
"31",2.18640709832754
"32",0.461130133591965
"33",0.482129650720953
"34",1.19397194216675
"35",3.46678251404559
"36",2.83722135231093
"37",1.78476889251664
"38",2.21573825169685
