"","V1","V2"
"1",1,3
"2",2,3
"3",2,4
"4",3,9
"5",4,6
"6",5,7
"7",6,8
"8",7,9
"9",7,10
"10",7,11
"11",8,13
"12",8,18
"13",9,14
"14",9,16
"15",9,20
"16",10,11
"17",10,16
"18",11,16
"19",12,13
"20",12,22
"21",12,23
"22",13,17
"23",13,18
"24",14,17
"25",14,24
"26",15,19
"27",15,20
"28",16,20
"29",16,21
"30",17,19
"31",18,23
"32",18,24
"33",20,27
"34",20,28
"35",21,28
"36",24,25
"37",25,30
"38",25,32
"39",26,30
"40",26,31
"41",26,33
"42",27,31
"43",29,32
"44",30,32
"45",30,33
"46",30,34
"47",31,33
"48",32,34
"49",32,35
"50",34,37
"51",35,36
"52",36,37
