"","x"
"1",16.359
"2",17.068
"3",16.403
"4",16.855
"5",16.223
"6",19.615
"7",21.313
"8",16.43
"9",16.888
"10",16.972
"11",20.504
"12",19.877
"13",21.505
"14",21.433
"15",19.794
"16",17.276
"17",21.956
"18",20.942
"19",19.586
"20",16.795
"21",20.228
"22",18.932
"23",21.018
"24",21.911
"25",21.559
"26",17.043
"27",17.711
"28",20.588
"29",21.726
"30",21.228
"31",22.022
"32",22.17
"33",22.328
"34",21.061
"35",21.441
"36",22.231
"37",21.524
"38",20.436
"39",15.453
"40",15.605
"41",18.39
"42",18.767
"43",20.541
"44",20.982
"45",22.403
"46",17.4
"47",18.738
"48",20.659
"49",15.618
"50",19.613
"51",18.865
