"","x"
"1",16.874
"2",16.363
"3",16.359
"4",17.068
"5",16.403
"6",16.855
"7",15.901
"8",16.223
"9",19.615
"10",21.313
"11",16.224
"12",16.43
"13",16.888
"14",16.972
"15",20.504
"16",19.877
"17",21.505
"18",21.433
"19",19.794
"20",17.276
"21",21.956
"22",20.942
"23",19.586
"24",16.795
"25",16.226
"26",20.228
"27",18.932
"28",21.018
"29",21.911
"30",21.559
"31",16.737
"32",17.043
"33",17.711
"34",21.017
"35",20.588
"36",21.726
"37",21.228
"38",22.022
"39",22.17
"40",22.328
"41",21.061
"42",21.441
"43",14.107
"44",22.231
"45",21.524
"46",20.436
"47",15.245
"48",15.453
"49",15.605
"50",18.39
"51",18.767
"52",20.761
"53",20.541
"54",20.982
"55",17.969
"56",18.47
"57",17.4
"58",18.738
"59",20.659
"60",20.846
"61",15.346
"62",18.332
"63",14.418
"64",15.618
"65",19.613
"66",18.865
"67",19.392
"68",19.099
