"","weight"
"1",0.46149561226724
"2",1.8509357645239
"3",1.52980384361679
"4",0.570113147100194
"5",1.88188761609483
"6",0.545454489633742
"7",0.573847540654203
"8",0.620479975598948
"9",0.802598280421355
"10",1.25523264796523
"11",0.91176466334084
"12",1.90870872564742
"13",2.93140853534451
"14",0.939036208079131
"15",1.26176083367269
"16",1.56787276268029
"17",1.66350353168394
"18",0.84633385823309
"19",2.42347869820931
"20",1.0659385536837
"21",2.36486781878344
"22",2.59178625667296
"23",0.512347538552193
"24",1.02137211633194
"25",0.851354215450429
"26",2.81268999364398
"27",0.360223541566445
"28",2.05813046228483
"29",2.75552463244945
"30",2.79366085962358
"31",1.03456725256942
"32",0.73131662056416
"33",2.04600219987455
"34",2.1319383203676
"35",0.466189660737624
