"","x"
"1",16.359
"2",17.068
"3",16.403
"4",16.855
"5",15.901
"6",16.223
"7",19.615
"8",16.43
"9",16.888
"10",16.972
"11",20.504
"12",19.877
"13",21.505
"14",21.433
"15",19.794
"16",17.276
"17",20.942
"18",19.586
"19",16.795
"20",16.084
"21",16.226
"22",20.228
"23",18.932
"24",21.018
"25",21.911
"26",21.559
"27",16.737
"28",17.043
"29",17.711
"30",20.588
"31",21.726
"32",21.228
"33",22.022
"34",22.17
"35",21.061
"36",21.441
"37",14.107
"38",22.231
"39",21.524
"40",20.436
"41",15.554
"42",7.692
"43",15.245
"44",15.453
"45",15.605
"46",18.39
"47",18.767
"48",20.761
"49",20.541
"50",20.982
"51",17.969
"52",18.47
"53",17.4
"54",18.738
"55",20.659
"56",21.042
"57",20.846
"58",17.85
"59",15.346
"60",15.043
"61",21.011
"62",18.332
"63",14.372
"64",14.418
"65",15.618
"66",19.613
"67",18.865
"68",20.443
"69",19.241
"70",14.893
"71",19.392
"72",19.099
