"","V1","V2"
"1",2,6
"2",4,6
"3",6,8
"4",7,11
"5",7,12
"6",8,12
"7",5,13
"8",8,13
"9",12,13
"10",3,14
"11",5,14
"12",9,14
"13",10,15
"14",9,16
"15",10,17
"16",16,18
"17",17,18
"18",1,19
"19",15,20
"20",18,21
"21",15,22
"22",18,22
"23",11,23
"24",23,24
"25",19,25
"26",23,26
"27",8,27
"28",26,27
"29",19,28
"30",27,28
"31",13,29
"32",20,30
"33",9,31
"34",22,32
"35",30,32
"36",31,33
"37",27,34
"38",22,35
"39",29,35
"40",34,35
"41",14,36
"42",27,36
"43",28,36
"44",31,36
"45",29,37
"46",31,37
"47",26,38
"48",34,38
"49",26,39
"50",27,39
"51",38,39
"52",24,40
"53",26,40
"54",32,41
"55",35,41
"56",38,41
"57",39,43
"58",42,43
"59",36,44
"60",39,44
"61",43,44
"62",37,45
"63",41,45
"64",36,46
"65",37,46
"66",43,47
"67",45,48
"68",46,49
"69",40,50
