"","x"
"1",17.068
"2",16.855
"3",15.901
"4",19.615
"5",16.224
"6",16.972
"7",19.794
"8",17.276
"9",15.359
"10",20.942
"11",19.586
"12",16.795
"13",16.084
"14",16.787
"15",16.226
"16",18.932
"17",16.692
"18",16.737
"19",17.043
"20",17.711
"21",20.588
"22",21.061
"23",14.107
"24",20.436
"25",15.554
"26",15.913
"27",7.692
"28",15.245
"29",15.453
"30",15.605
"31",18.39
"32",18.767
"33",20.541
"34",6.469
"35",17.969
"36",18.47
"37",17.4
"38",18.738
"39",20.659
"40",17.85
"41",15.346
"42",15.043
"43",6.363
"44",18.332
"45",14.372
"46",14.418
"47",15.618
"48",19.613
"49",18.865
"50",20.443
"51",19.241
"52",14.893
"53",19.099
"54",15.246
