"","x"
"1",16.084
"2",16.469
"3",17.791
"4",16.787
"5",16.226
"6",16.692
"7",16.737
"8",17.043
"9",17.711
"10",21.017
"11",21.441
"12",14.107
"13",19.254
"14",20.436
"15",15.554
"16",15.913
"17",15.245
"18",15.453
"19",15.605
"20",18.39
"21",21.311
"22",18.767
"23",20.761
"24",17.969
"25",18.47
"26",17.4
"27",18.738
"28",17.85
"29",15.346
"30",15.043
"31",18.332
"32",14.372
"33",14.418
"34",15.618
"35",19.613
"36",18.865
"37",19.241
"38",12.861
"39",14.684
"40",14.893
"41",14.972
"42",19.392
"43",15.246
