"","x"
"1",16.874
"2",16.363
"3",16.026
"4",16.359
"5",17.068
"6",16.403
"7",16.855
"8",16.223
"9",19.615
"10",16.224
"11",16.43
"12",16.888
"13",16.972
"14",20.504
"15",19.877
"16",21.505
"17",21.433
"18",19.794
"19",17.276
"20",20.942
"21",19.586
"22",16.795
"23",16.084
"24",16.787
"25",16.226
"26",20.228
"27",18.932
"28",21.018
"29",21.911
"30",21.559
"31",16.737
"32",17.043
"33",17.711
"34",20.588
"35",21.726
"36",21.228
"37",22.022
"38",22.17
"39",21.061
"40",21.441
"41",21.524
"42",20.436
"43",15.453
"44",15.605
"45",18.39
"46",18.767
"47",20.541
"48",18.47
"49",17.4
"50",18.738
"51",20.659
"52",15.618
"53",19.613
"54",18.865
