"","x"
"1",21.428
"2",20.835
"3",19.702
"4",15.404
"5",21.121
"6",22.008
"7",20.612
"8",19.784
"9",18.83
"10",18.044
"11",17.897
"12",18.584
"13",18.469
"14",18.673
"15",18.856
"16",18.488
"17",18.908
"18",20.75
"19",20.799
"20",18.996
"21",20.602
"22",20.802
"23",19.031
"24",19.014
"25",19.053
"26",20.814
"27",20.514
"28",20.794
"29",19.532
"30",20.566
"31",19.745
"32",19.717
"33",19.218
"34",21.707
"35",19.427
"36",19.781
"37",19.674
"38",19.713
"39",19.536
"40",22.809
"41",20.547
"42",14.4
"43",18.647
"44",22.793
