"","x"
"1",18.001
"2",18.22
"3",15.756
"4",13.024
"5",9.436
"6",16.222
"7",13.206
"8",17.649
"9",15.718
"10",13.044
"11",16.1
"12",15.779
"13",16.111
"14",15.803
"15",14.892
"16",15.124
"17",8.126
"18",15.732
"19",15.06
"20",12.43
"21",14.208
"22",12.083
"23",15.493
"24",15.766
"25",11.923
"26",12.206
"27",14.442
"28",15.058
"29",15.238
"30",12.218
"31",16.294
"32",12.499
"33",15.157
"34",12.061
"35",14.746
"36",14.78
"37",12.895
"38",11.704
"39",11.319
"40",15.575
"41",12.819
"42",11.974
"43",12.898
