"","x"
"1",13.024
"2",17.649
"3",16.111
"4",15.803
"5",15.124
"6",17.35
"7",18.787
"8",18.228
"9",15.732
"10",15.06
"11",12.43
"12",14.208
"13",12.083
"14",17.074
"15",16.135
"16",15.766
"17",11.923
"18",12.206
"19",15.238
"20",12.218
"21",16.294
"22",12.499
"23",15.157
"24",12.061
"25",13.724
"26",14.746
"27",14.78
"28",12.895
"29",11.704
"30",7.854
"31",17.295
"32",16.122
"33",13.049
"34",16.724
"35",17.119
"36",15.575
"37",12.819
"38",8.263
"39",17.018
"40",17.649
"41",12.898
"42",8.6
"43",18.432
"44",17.837
"45",14.361
"46",16.621
"47",13.365
"48",14.615
