"","x"
"1",13.024
"2",9.436
"3",13.206
"4",13.044
"5",14.892
"6",15.124
"7",8.126
"8",15.732
"9",15.06
"10",12.43
"11",14.208
"12",12.083
"13",16.135
"14",15.766
"15",11.923
"16",12.206
"17",14.442
"18",15.238
"19",12.218
"20",16.294
"21",12.499
"22",15.157
"23",12.061
"24",13.724
"25",6.14
"26",7.197
"27",14.746
"28",14.78
"29",12.895
"30",11.704
"31",7.854
"32",12.194
"33",17.295
"34",16.122
"35",11.319
"36",13.049
"37",16.724
"38",15.575
"39",12.819
"40",9.002
"41",11.974
"42",12.069
"43",8.263
"44",17.018
"45",12.898
"46",8.6
"47",14.361
"48",16.621
"49",13.365
"50",10.954
"51",12.399
"52",16.883
"53",14.615
"54",15.857
"55",13.557
"56",12.624
