"","weight"
"1",3.0466046674818
"2",2.09742914067283
"3",2.91178999935693
"4",4.38256557279067
"5",0.697209437614728
"6",1.2271104267973
"7",1.65259916520206
"8",4.02368997311124
"9",0.657081425154216
"10",2.7824097466005
"11",1.8013605967788
"12",3.18627020193856
"13",3.71475557744303
"14",1.12692679448343
"15",0.296114842876435
"16",1.23013048086027
"17",0.444315203930365
"18",2.32776201516313
"19",1.93738803546917
"20",1.7447131568322
"21",3.63225825116277
"22",1.44650392376599
"23",1.92785502589424
"24",3.1105922270047
"25",2.23721791521881
"26",1.01938265637776
"27",2.44045708839396
"28",0.731347386371169
