"","x"
"1",16.809
"2",19.481
"3",20.81
"4",22.282
"5",16.55
"6",12.345
"7",20.957
"8",16.64
"9",20.997
"10",21.117
"11",21.253
"12",16.541
"13",18.518
"14",16.516
"15",13.936
"16",16.355
"17",19.695
"18",10.513
"19",19.196
"20",15.364
"21",16.535
"22",18.527
"23",14.368
"24",19.58
"25",16.741
"26",19.566
"27",17.481
"28",7.945
"29",18.817
"30",18.033
"31",19.052
"32",10.812
"33",14.188
"34",16.729
"35",19.153
"36",18.255
"37",17.275
"38",11.902
"39",19.302
"40",15.766
"41",20.759
"42",19.843
"43",19.321
"44",21.443
"45",16.862
"46",20.755
"47",17.257
