"","x"
"1",7.591
"2",1.62
"3",6.816
"4",6.61
"5",6.267
"6",6.62
"7",5.49
"8",6.25
"9",6.251
"10",8.132
"11",8.264
"12",8.875
"13",5.639
"14",1.017
"15",8.521
"16",9.191
"17",4.958
"18",5.332
"19",1.318
"20",1.249
"21",7.004
"22",7.078
"23",6.029
"24",0.596
"25",4.113
"26",0.514
"27",2.212
"28",3.953
"29",5.678
"30",4.662
"31",3.871
"32",9.474
"33",7.284
"34",3.873
"35",3.726
"36",0.789
"37",1.3
"38",1.577
"39",1.455
"40",1.237
"41",1.481
"42",1.148
"43",1.337
"44",1.127
"45",1.485
"46",3.932
"47",4.146
