"","V1","V2"
"1",4,5
"2",1,6
"3",3,7
"4",1,8
"5",3,8
"6",2,10
"7",6,10
"8",7,11
"9",1,12
"10",5,12
"11",3,13
"12",9,14
"13",5,15
"14",8,15
"15",9,16
"16",15,16
"17",10,17
"18",11,18
"19",6,19
"20",12,19
"21",17,19
"22",16,22
"23",14,23
"24",20,24
"25",24,25
"26",18,26
"27",24,26
"28",21,28
"29",5,29
"30",26,30
"31",28,31
"32",25,32
"33",30,32
"34",8,33
"35",15,33
"36",26,34
"37",27,34
"38",29,35
"39",33,35
"40",29,36
"41",35,37
"42",27,38
"43",31,38
"44",23,39
"45",28,39
"46",33,39
"47",19,40
"48",33,40
"49",34,40
"50",37,41
"51",30,42
"52",34,43
"53",38,44
"54",43,44
"55",40,45
"56",43,46
"57",44,47
"58",46,47
"59",45,48
"60",46,48
"61",46,49
"62",46,50
"63",47,50
"64",41,51
"65",48,51
"66",51,52
"67",52,53
"68",39,54
"69",53,54
