"","V1","V2"
"1",1,2
"2",2,5
"3",3,5
"4",1,6
"5",4,6
"6",4,8
"7",7,8
"8",2,9
"9",4,9
"10",6,9
"11",8,10
"12",7,11
"13",2,12
"14",9,12
"15",4,13
"16",9,13
"17",6,14
"18",13,14
"19",11,15
"20",11,16
"21",5,17
"22",12,18
"23",7,19
"24",18,19
"25",3,21
"26",18,23
"27",20,23
"28",20,24
"29",22,24
"30",13,25
"31",18,25
"32",10,26
"33",21,27
"34",7,28
"35",15,28
"36",25,29
"37",5,30
"38",27,30
"39",22,32
"40",24,32
"41",21,33
"42",23,33
"43",29,34
"44",30,34
"45",14,36
"46",29,36
"47",31,36
"48",25,37
"49",26,38
"50",31,38
"51",37,38
"52",19,39
"53",28,39
"54",35,40
"55",39,40
"56",28,41
"57",19,42
"58",32,43
"59",42,43
"60",36,44
"61",40,45
"62",40,46
"63",45,46
"64",37,47
"65",42,47
"66",43,47
"67",37,48
"68",38,48
"69",39,49
"70",41,49
"71",47,50
"72",42,51
"73",49,51
"74",47,52
"75",48,52
"76",49,53
