"","V1","V2"
"1",1,4
"2",2,4
"3",1,5
"4",3,5
"5",2,7
"6",4,7
"7",6,9
"8",6,10
"9",9,10
"10",3,11
"11",5,11
"12",6,12
"13",5,13
"14",11,13
"15",8,14
"16",11,15
"17",12,16
"18",14,16
"19",12,17
"20",4,18
"21",17,18
"22",11,19
"23",18,20
"24",18,22
"25",19,22
"26",21,23
"27",8,24
"28",16,24
"29",22,25
"30",22,26
"31",25,26
"32",24,27
"33",20,28
"34",23,28
"35",24,28
"36",26,28
"37",25,29
"38",25,31
"39",29,31
"40",30,31
"41",23,32
"42",27,33
"43",28,33
"44",31,34
"45",33,35
"46",29,36
"47",33,36
"48",34,36
"49",32,37
"50",26,38
"51",34,38
"52",37,38
"53",38,39
"54",36,40
"55",38,40
