"","x"
"1",6.386
"2",8.381
"3",13.299
"4",8.876
"5",7.762
"6",9.136
"7",16.332
"8",7.276
"9",8.148
"10",16.462
"11",16.462
"12",8.36
"13",11.566
"14",17.88
"15",17.154
"16",7.027
"17",7.466
"18",6.805
"19",7.209
"20",8.142
"21",9.129
"22",14.337
"23",18.881
"24",6.943
"25",8.343
"26",7.344
"27",6.795
"28",13.685
"29",8.813
"30",8.683
"31",13.847
"32",13.695
"33",17.308
"34",10.152
"35",7.751
"36",19.702
"37",14.335
"38",13.233
"39",8.655
"40",10.039
"41",14.904
"42",20.763
"43",8.476
"44",14.448
"45",9.948
"46",12.486
"47",18.825
"48",11.713
"49",18.82
