"","x"
"1",13.299
"2",8.876
"3",16.332
"4",7.276
"5",16.462
"6",8.36
"7",18.438
"8",11.566
"9",17.88
"10",17.052
"11",18.8
"12",17.154
"13",7.466
"14",6.805
"15",7.209
"16",8.142
"17",14.337
"18",19.502
"19",18.881
"20",7.344
"21",13.685
"22",8.813
"23",8.683
"24",13.847
"25",13.695
"26",17.308
"27",10.152
"28",7.751
"29",19.702
"30",14.335
"31",20.75
"32",13.233
"33",17.072
"34",8.655
"35",10.039
"36",14.904
"37",20.763
"38",8.476
"39",14.448
"40",9.948
"41",18.825
"42",11.713
"43",19.182
"44",22.777
"45",18.82
