"","V1","V2"
"1",1,4
"2",2,4
"3",1,5
"4",3,5
"5",2,6
"6",4,6
"7",3,8
"8",5,8
"9",5,10
"10",8,10
"11",8,11
"12",9,12
"13",9,13
"14",4,14
"15",13,14
"16",8,15
"17",14,16
"18",14,18
"19",15,18
"20",17,19
"21",7,20
"22",12,20
"23",18,21
"24",18,22
"25",21,22
"26",20,23
"27",16,24
"28",19,24
"29",20,24
"30",22,24
"31",21,25
"32",21,27
"33",25,27
"34",26,27
"35",19,28
"36",23,29
"37",24,29
"38",27,30
"39",29,31
"40",25,32
"41",29,32
"42",30,32
"43",28,33
"44",22,34
"45",30,34
"46",33,34
"47",26,35
"48",30,35
"49",34,36
"50",32,37
"51",34,37
"52",36,38
