"","V1","V2"
"1",1,2
"2",2,4
"3",1,5
"4",3,5
"5",3,7
"6",6,7
"7",2,8
"8",3,8
"9",5,8
"10",7,11
"11",6,12
"12",2,13
"13",8,13
"14",3,14
"15",8,14
"16",5,15
"17",14,15
"18",10,16
"19",12,16
"20",9,17
"21",12,17
"22",13,18
"23",6,19
"24",18,19
"25",17,21
"26",21,22
"27",18,26
"28",23,26
"29",23,27
"30",25,27
"31",14,28
"32",18,28
"33",11,29
"34",6,30
"35",16,30
"36",28,32
"37",25,33
"38",27,33
"39",24,34
"40",26,34
"41",32,35
"42",15,37
"43",32,37
"44",28,38
"45",29,39
"46",38,39
"47",19,40
"48",30,40
"49",36,41
"50",40,41
"51",20,42
"52",22,42
"53",30,42
"54",31,42
"55",19,43
"56",33,44
"57",43,44
"58",41,46
"59",41,47
"60",46,47
"61",22,48
"62",46,48
"63",38,49
"64",43,49
"65",44,49
"66",38,50
"67",39,50
"68",40,51
"69",42,51
"70",47,52
"71",49,54
"72",43,55
"73",51,55
"74",49,56
"75",50,56
"76",45,57
"77",51,57
"78",53,57
"79",56,58
"80",57,59
